2018-07-25 20:34:44 parsl.dataflow.dflow:78 [INFO]  Parsl version: 0.6.1
2018-07-25 20:34:50 parsl.dataflow.dflow:565 [INFO]  Task 5500 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:50 parsl.dataflow.dflow:363 [INFO]  Task 5500 launched on executor threads
2018-07-25 20:34:50 parsl.dataflow.dflow:586 [DEBUG]  Task 5500 launched with AppFuture: <AppFuture at 0x7fd0598619e8 state=pending>
2018-07-25 20:34:50 parsl.dataflow.dflow:565 [INFO]  Task 5501 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:50 parsl.dataflow.dflow:363 [INFO]  Task 5501 launched on executor threads
2018-07-25 20:34:50 parsl.dataflow.dflow:586 [DEBUG]  Task 5501 launched with AppFuture: <AppFuture at 0x7fd059861be0 state=pending>
2018-07-25 20:34:50 parsl.dataflow.dflow:565 [INFO]  Task 5502 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:50 parsl.dataflow.dflow:363 [INFO]  Task 5502 launched on executor threads
2018-07-25 20:34:50 parsl.dataflow.dflow:586 [DEBUG]  Task 5502 launched with AppFuture: <AppFuture at 0x7fd059861dd8 state=pending>
2018-07-25 20:34:50 parsl.dataflow.dflow:565 [INFO]  Task 5503 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:50 parsl.dataflow.dflow:363 [INFO]  Task 5503 launched on executor threads
2018-07-25 20:34:50 parsl.dataflow.dflow:586 [DEBUG]  Task 5503 launched with AppFuture: <AppFuture at 0x7fd059861fd0 state=pending>
2018-07-25 20:34:50 parsl.dataflow.dflow:565 [INFO]  Task 5504 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:50 parsl.dataflow.dflow:363 [INFO]  Task 5504 launched on executor threads
2018-07-25 20:34:50 parsl.dataflow.dflow:586 [DEBUG]  Task 5504 launched with AppFuture: <AppFuture at 0x7fd059868208 state=pending>
2018-07-25 20:34:50 parsl.dataflow.dflow:565 [INFO]  Task 5505 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:50 parsl.dataflow.dflow:363 [INFO]  Task 5505 launched on executor threads
2018-07-25 20:34:50 parsl.dataflow.dflow:586 [DEBUG]  Task 5505 launched with AppFuture: <AppFuture at 0x7fd059868400 state=pending>
2018-07-25 20:34:50 parsl.dataflow.dflow:565 [INFO]  Task 5506 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:50 parsl.dataflow.dflow:363 [INFO]  Task 5506 launched on executor threads
2018-07-25 20:34:50 parsl.dataflow.dflow:586 [DEBUG]  Task 5506 launched with AppFuture: <AppFuture at 0x7fd0598685f8 state=pending>
2018-07-25 20:34:50 parsl.dataflow.dflow:565 [INFO]  Task 5507 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:50 parsl.dataflow.dflow:363 [INFO]  Task 5507 launched on executor threads
2018-07-25 20:34:50 parsl.dataflow.dflow:586 [DEBUG]  Task 5507 launched with AppFuture: <AppFuture at 0x7fd0598687f0 state=pending>
2018-07-25 20:34:50 parsl.dataflow.dflow:565 [INFO]  Task 5508 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:50 parsl.dataflow.dflow:363 [INFO]  Task 5508 launched on executor threads
2018-07-25 20:34:50 parsl.dataflow.dflow:586 [DEBUG]  Task 5508 launched with AppFuture: <AppFuture at 0x7fd0598689e8 state=pending>
2018-07-25 20:34:50 parsl.dataflow.dflow:565 [INFO]  Task 5509 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:50 parsl.dataflow.dflow:363 [INFO]  Task 5509 launched on executor threads
2018-07-25 20:34:50 parsl.dataflow.dflow:586 [DEBUG]  Task 5509 launched with AppFuture: <AppFuture at 0x7fd059868be0 state=pending>
2018-07-25 20:34:50 parsl.dataflow.dflow:565 [INFO]  Task 5510 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:50 parsl.dataflow.dflow:363 [INFO]  Task 5510 launched on executor threads
2018-07-25 20:34:50 parsl.dataflow.dflow:586 [DEBUG]  Task 5510 launched with AppFuture: <AppFuture at 0x7fd059868dd8 state=pending>
2018-07-25 20:34:50 parsl.dataflow.dflow:565 [INFO]  Task 5511 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:50 parsl.dataflow.dflow:363 [INFO]  Task 5511 launched on executor threads
2018-07-25 20:34:50 parsl.dataflow.dflow:586 [DEBUG]  Task 5511 launched with AppFuture: <AppFuture at 0x7fd059868fd0 state=pending>
2018-07-25 20:34:50 parsl.dataflow.dflow:565 [INFO]  Task 5512 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:50 parsl.dataflow.dflow:363 [INFO]  Task 5512 launched on executor threads
2018-07-25 20:34:50 parsl.dataflow.dflow:586 [DEBUG]  Task 5512 launched with AppFuture: <AppFuture at 0x7fd059871208 state=pending>
2018-07-25 20:34:50 parsl.dataflow.dflow:565 [INFO]  Task 5513 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:50 parsl.dataflow.dflow:363 [INFO]  Task 5513 launched on executor threads
2018-07-25 20:34:50 parsl.dataflow.dflow:586 [DEBUG]  Task 5513 launched with AppFuture: <AppFuture at 0x7fd059871400 state=pending>
2018-07-25 20:34:50 parsl.dataflow.dflow:565 [INFO]  Task 5514 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:50 parsl.dataflow.dflow:363 [INFO]  Task 5514 launched on executor threads
2018-07-25 20:34:50 parsl.dataflow.dflow:586 [DEBUG]  Task 5514 launched with AppFuture: <AppFuture at 0x7fd0598715f8 state=pending>
2018-07-25 20:34:50 parsl.dataflow.dflow:565 [INFO]  Task 5515 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:50 parsl.dataflow.dflow:363 [INFO]  Task 5515 launched on executor threads
2018-07-25 20:34:50 parsl.dataflow.dflow:586 [DEBUG]  Task 5515 launched with AppFuture: <AppFuture at 0x7fd0598717f0 state=pending>
2018-07-25 20:34:50 parsl.dataflow.dflow:565 [INFO]  Task 5516 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:50 parsl.dataflow.dflow:363 [INFO]  Task 5516 launched on executor threads
2018-07-25 20:34:50 parsl.dataflow.dflow:586 [DEBUG]  Task 5516 launched with AppFuture: <AppFuture at 0x7fd0598719e8 state=pending>
2018-07-25 20:34:50 parsl.dataflow.dflow:565 [INFO]  Task 5517 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:50 parsl.dataflow.dflow:363 [INFO]  Task 5517 launched on executor threads
2018-07-25 20:34:50 parsl.dataflow.dflow:586 [DEBUG]  Task 5517 launched with AppFuture: <AppFuture at 0x7fd059871be0 state=pending>
2018-07-25 20:34:50 parsl.dataflow.dflow:565 [INFO]  Task 5518 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:50 parsl.dataflow.dflow:363 [INFO]  Task 5518 launched on executor threads
2018-07-25 20:34:50 parsl.dataflow.dflow:586 [DEBUG]  Task 5518 launched with AppFuture: <AppFuture at 0x7fd059871dd8 state=pending>
2018-07-25 20:34:50 parsl.dataflow.dflow:565 [INFO]  Task 5519 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:50 parsl.dataflow.dflow:363 [INFO]  Task 5519 launched on executor threads
2018-07-25 20:34:50 parsl.dataflow.dflow:586 [DEBUG]  Task 5519 launched with AppFuture: <AppFuture at 0x7fd059871fd0 state=pending>
2018-07-25 20:34:50 parsl.dataflow.dflow:565 [INFO]  Task 5520 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:50 parsl.dataflow.dflow:363 [INFO]  Task 5520 launched on executor threads
2018-07-25 20:34:50 parsl.dataflow.dflow:586 [DEBUG]  Task 5520 launched with AppFuture: <AppFuture at 0x7fd059877208 state=pending>
2018-07-25 20:34:50 parsl.dataflow.dflow:565 [INFO]  Task 5521 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:50 parsl.dataflow.dflow:363 [INFO]  Task 5521 launched on executor threads
2018-07-25 20:34:50 parsl.dataflow.dflow:586 [DEBUG]  Task 5521 launched with AppFuture: <AppFuture at 0x7fd059877400 state=pending>
2018-07-25 20:34:50 parsl.dataflow.dflow:565 [INFO]  Task 5522 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:50 parsl.dataflow.dflow:363 [INFO]  Task 5522 launched on executor threads
2018-07-25 20:34:50 parsl.dataflow.dflow:586 [DEBUG]  Task 5522 launched with AppFuture: <AppFuture at 0x7fd0598775f8 state=pending>
2018-07-25 20:34:50 parsl.dataflow.dflow:565 [INFO]  Task 5523 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:50 parsl.dataflow.dflow:363 [INFO]  Task 5523 launched on executor threads
2018-07-25 20:34:50 parsl.dataflow.dflow:586 [DEBUG]  Task 5523 launched with AppFuture: <AppFuture at 0x7fd0598777f0 state=pending>
2018-07-25 20:34:50 parsl.dataflow.dflow:565 [INFO]  Task 5524 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:50 parsl.dataflow.dflow:363 [INFO]  Task 5524 launched on executor threads
2018-07-25 20:34:50 parsl.dataflow.dflow:586 [DEBUG]  Task 5524 launched with AppFuture: <AppFuture at 0x7fd0598779e8 state=pending>
2018-07-25 20:34:50 parsl.dataflow.dflow:565 [INFO]  Task 5525 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:50 parsl.dataflow.dflow:363 [INFO]  Task 5525 launched on executor threads
2018-07-25 20:34:50 parsl.dataflow.dflow:586 [DEBUG]  Task 5525 launched with AppFuture: <AppFuture at 0x7fd059877be0 state=pending>
2018-07-25 20:34:50 parsl.dataflow.dflow:565 [INFO]  Task 5526 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:50 parsl.dataflow.dflow:363 [INFO]  Task 5526 launched on executor threads
2018-07-25 20:34:50 parsl.dataflow.dflow:586 [DEBUG]  Task 5526 launched with AppFuture: <AppFuture at 0x7fd059877dd8 state=pending>
2018-07-25 20:34:50 parsl.dataflow.dflow:565 [INFO]  Task 5527 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:50 parsl.dataflow.dflow:363 [INFO]  Task 5527 launched on executor threads
2018-07-25 20:34:50 parsl.dataflow.dflow:586 [DEBUG]  Task 5527 launched with AppFuture: <AppFuture at 0x7fd059877fd0 state=pending>
2018-07-25 20:34:50 parsl.dataflow.dflow:565 [INFO]  Task 5528 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:50 parsl.dataflow.dflow:363 [INFO]  Task 5528 launched on executor threads
2018-07-25 20:34:50 parsl.dataflow.dflow:586 [DEBUG]  Task 5528 launched with AppFuture: <AppFuture at 0x7fd05987e208 state=pending>
2018-07-25 20:34:50 parsl.dataflow.dflow:565 [INFO]  Task 5529 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:50 parsl.dataflow.dflow:363 [INFO]  Task 5529 launched on executor threads
2018-07-25 20:34:50 parsl.dataflow.dflow:586 [DEBUG]  Task 5529 launched with AppFuture: <AppFuture at 0x7fd05987e400 state=pending>
2018-07-25 20:34:50 parsl.dataflow.dflow:565 [INFO]  Task 5530 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:50 parsl.dataflow.dflow:363 [INFO]  Task 5530 launched on executor threads
2018-07-25 20:34:50 parsl.dataflow.dflow:586 [DEBUG]  Task 5530 launched with AppFuture: <AppFuture at 0x7fd05987e5f8 state=pending>
2018-07-25 20:34:50 parsl.dataflow.dflow:565 [INFO]  Task 5531 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:50 parsl.dataflow.dflow:363 [INFO]  Task 5531 launched on executor threads
2018-07-25 20:34:50 parsl.dataflow.dflow:586 [DEBUG]  Task 5531 launched with AppFuture: <AppFuture at 0x7fd05987e7f0 state=pending>
2018-07-25 20:34:50 parsl.dataflow.dflow:565 [INFO]  Task 5532 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:50 parsl.dataflow.dflow:363 [INFO]  Task 5532 launched on executor threads
2018-07-25 20:34:50 parsl.dataflow.dflow:586 [DEBUG]  Task 5532 launched with AppFuture: <AppFuture at 0x7fd05987e9e8 state=pending>
2018-07-25 20:34:50 parsl.dataflow.dflow:565 [INFO]  Task 5533 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:50 parsl.dataflow.dflow:363 [INFO]  Task 5533 launched on executor threads
2018-07-25 20:34:50 parsl.dataflow.dflow:586 [DEBUG]  Task 5533 launched with AppFuture: <AppFuture at 0x7fd05987ebe0 state=pending>
2018-07-25 20:34:50 parsl.dataflow.dflow:565 [INFO]  Task 5534 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:50 parsl.dataflow.dflow:363 [INFO]  Task 5534 launched on executor threads
2018-07-25 20:34:50 parsl.dataflow.dflow:586 [DEBUG]  Task 5534 launched with AppFuture: <AppFuture at 0x7fd05987edd8 state=pending>
2018-07-25 20:34:50 parsl.dataflow.dflow:565 [INFO]  Task 5535 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:50 parsl.dataflow.dflow:363 [INFO]  Task 5535 launched on executor threads
2018-07-25 20:34:50 parsl.dataflow.dflow:586 [DEBUG]  Task 5535 launched with AppFuture: <AppFuture at 0x7fd05987efd0 state=pending>
2018-07-25 20:34:50 parsl.dataflow.dflow:565 [INFO]  Task 5536 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:50 parsl.dataflow.dflow:363 [INFO]  Task 5536 launched on executor threads
2018-07-25 20:34:50 parsl.dataflow.dflow:586 [DEBUG]  Task 5536 launched with AppFuture: <AppFuture at 0x7fd059885208 state=pending>
2018-07-25 20:34:50 parsl.dataflow.dflow:565 [INFO]  Task 5537 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:50 parsl.dataflow.dflow:363 [INFO]  Task 5537 launched on executor threads
2018-07-25 20:34:50 parsl.dataflow.dflow:586 [DEBUG]  Task 5537 launched with AppFuture: <AppFuture at 0x7fd059885400 state=pending>
2018-07-25 20:34:50 parsl.dataflow.dflow:565 [INFO]  Task 5538 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:50 parsl.dataflow.dflow:363 [INFO]  Task 5538 launched on executor threads
2018-07-25 20:34:50 parsl.dataflow.dflow:586 [DEBUG]  Task 5538 launched with AppFuture: <AppFuture at 0x7fd0598855f8 state=pending>
2018-07-25 20:34:50 parsl.dataflow.dflow:565 [INFO]  Task 5539 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:50 parsl.dataflow.dflow:363 [INFO]  Task 5539 launched on executor threads
2018-07-25 20:34:50 parsl.dataflow.dflow:586 [DEBUG]  Task 5539 launched with AppFuture: <AppFuture at 0x7fd0598857f0 state=pending>
2018-07-25 20:34:50 parsl.dataflow.dflow:565 [INFO]  Task 5540 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:50 parsl.dataflow.dflow:363 [INFO]  Task 5540 launched on executor threads
2018-07-25 20:34:50 parsl.dataflow.dflow:586 [DEBUG]  Task 5540 launched with AppFuture: <AppFuture at 0x7fd0598859e8 state=pending>
2018-07-25 20:34:50 parsl.dataflow.dflow:565 [INFO]  Task 5541 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:50 parsl.dataflow.dflow:363 [INFO]  Task 5541 launched on executor threads
2018-07-25 20:34:50 parsl.dataflow.dflow:586 [DEBUG]  Task 5541 launched with AppFuture: <AppFuture at 0x7fd059885be0 state=pending>
2018-07-25 20:34:50 parsl.dataflow.dflow:565 [INFO]  Task 5542 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:50 parsl.dataflow.dflow:363 [INFO]  Task 5542 launched on executor threads
2018-07-25 20:34:50 parsl.dataflow.dflow:586 [DEBUG]  Task 5542 launched with AppFuture: <AppFuture at 0x7fd059885dd8 state=pending>
2018-07-25 20:34:50 parsl.dataflow.dflow:565 [INFO]  Task 5543 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:50 parsl.dataflow.dflow:363 [INFO]  Task 5543 launched on executor threads
2018-07-25 20:34:50 parsl.dataflow.dflow:586 [DEBUG]  Task 5543 launched with AppFuture: <AppFuture at 0x7fd059885fd0 state=pending>
2018-07-25 20:34:50 parsl.dataflow.dflow:565 [INFO]  Task 5544 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:50 parsl.dataflow.dflow:363 [INFO]  Task 5544 launched on executor threads
2018-07-25 20:34:50 parsl.dataflow.dflow:586 [DEBUG]  Task 5544 launched with AppFuture: <AppFuture at 0x7fd05988c208 state=pending>
2018-07-25 20:34:50 parsl.dataflow.dflow:565 [INFO]  Task 5545 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:50 parsl.dataflow.dflow:363 [INFO]  Task 5545 launched on executor threads
2018-07-25 20:34:50 parsl.dataflow.dflow:586 [DEBUG]  Task 5545 launched with AppFuture: <AppFuture at 0x7fd05988c400 state=pending>
2018-07-25 20:34:50 parsl.dataflow.dflow:565 [INFO]  Task 5546 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:50 parsl.dataflow.dflow:363 [INFO]  Task 5546 launched on executor threads
2018-07-25 20:34:50 parsl.dataflow.dflow:586 [DEBUG]  Task 5546 launched with AppFuture: <AppFuture at 0x7fd05988c5f8 state=pending>
2018-07-25 20:34:50 parsl.dataflow.dflow:565 [INFO]  Task 5547 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:50 parsl.dataflow.dflow:363 [INFO]  Task 5547 launched on executor threads
2018-07-25 20:34:50 parsl.dataflow.dflow:586 [DEBUG]  Task 5547 launched with AppFuture: <AppFuture at 0x7fd05988c7f0 state=pending>
2018-07-25 20:34:50 parsl.dataflow.dflow:565 [INFO]  Task 5548 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:50 parsl.dataflow.dflow:363 [INFO]  Task 5548 launched on executor threads
2018-07-25 20:34:50 parsl.dataflow.dflow:586 [DEBUG]  Task 5548 launched with AppFuture: <AppFuture at 0x7fd05988c9e8 state=pending>
2018-07-25 20:34:50 parsl.dataflow.dflow:565 [INFO]  Task 5549 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:50 parsl.dataflow.dflow:363 [INFO]  Task 5549 launched on executor threads
2018-07-25 20:34:50 parsl.dataflow.dflow:586 [DEBUG]  Task 5549 launched with AppFuture: <AppFuture at 0x7fd05988cbe0 state=pending>
2018-07-25 20:34:50 parsl.dataflow.dflow:565 [INFO]  Task 5550 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:50 parsl.dataflow.dflow:363 [INFO]  Task 5550 launched on executor threads
2018-07-25 20:34:50 parsl.dataflow.dflow:586 [DEBUG]  Task 5550 launched with AppFuture: <AppFuture at 0x7fd05988cdd8 state=pending>
2018-07-25 20:34:50 parsl.dataflow.dflow:565 [INFO]  Task 5551 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:50 parsl.dataflow.dflow:363 [INFO]  Task 5551 launched on executor threads
2018-07-25 20:34:50 parsl.dataflow.dflow:586 [DEBUG]  Task 5551 launched with AppFuture: <AppFuture at 0x7fd05988cfd0 state=pending>
2018-07-25 20:34:50 parsl.dataflow.dflow:565 [INFO]  Task 5552 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:50 parsl.dataflow.dflow:363 [INFO]  Task 5552 launched on executor threads
2018-07-25 20:34:50 parsl.dataflow.dflow:586 [DEBUG]  Task 5552 launched with AppFuture: <AppFuture at 0x7fd059813208 state=pending>
2018-07-25 20:34:50 parsl.dataflow.dflow:565 [INFO]  Task 5553 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:50 parsl.dataflow.dflow:363 [INFO]  Task 5553 launched on executor threads
2018-07-25 20:34:50 parsl.dataflow.dflow:586 [DEBUG]  Task 5553 launched with AppFuture: <AppFuture at 0x7fd059813400 state=pending>
2018-07-25 20:34:50 parsl.dataflow.dflow:565 [INFO]  Task 5554 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:50 parsl.dataflow.dflow:363 [INFO]  Task 5554 launched on executor threads
2018-07-25 20:34:50 parsl.dataflow.dflow:586 [DEBUG]  Task 5554 launched with AppFuture: <AppFuture at 0x7fd0598135f8 state=pending>
2018-07-25 20:34:50 parsl.dataflow.dflow:565 [INFO]  Task 5555 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:50 parsl.dataflow.dflow:363 [INFO]  Task 5555 launched on executor threads
2018-07-25 20:34:50 parsl.dataflow.dflow:586 [DEBUG]  Task 5555 launched with AppFuture: <AppFuture at 0x7fd0598137f0 state=pending>
2018-07-25 20:34:50 parsl.dataflow.dflow:565 [INFO]  Task 5556 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:50 parsl.dataflow.dflow:363 [INFO]  Task 5556 launched on executor threads
2018-07-25 20:34:50 parsl.dataflow.dflow:586 [DEBUG]  Task 5556 launched with AppFuture: <AppFuture at 0x7fd0598139e8 state=pending>
2018-07-25 20:34:50 parsl.dataflow.dflow:565 [INFO]  Task 5557 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:50 parsl.dataflow.dflow:363 [INFO]  Task 5557 launched on executor threads
2018-07-25 20:34:50 parsl.dataflow.dflow:586 [DEBUG]  Task 5557 launched with AppFuture: <AppFuture at 0x7fd059813be0 state=pending>
2018-07-25 20:34:50 parsl.dataflow.dflow:565 [INFO]  Task 5558 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:50 parsl.dataflow.dflow:363 [INFO]  Task 5558 launched on executor threads
2018-07-25 20:34:50 parsl.dataflow.dflow:586 [DEBUG]  Task 5558 launched with AppFuture: <AppFuture at 0x7fd059813dd8 state=pending>
2018-07-25 20:34:50 parsl.dataflow.dflow:565 [INFO]  Task 5559 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:50 parsl.dataflow.dflow:363 [INFO]  Task 5559 launched on executor threads
2018-07-25 20:34:50 parsl.dataflow.dflow:586 [DEBUG]  Task 5559 launched with AppFuture: <AppFuture at 0x7fd059813fd0 state=pending>
2018-07-25 20:34:50 parsl.dataflow.dflow:565 [INFO]  Task 5560 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:50 parsl.dataflow.dflow:363 [INFO]  Task 5560 launched on executor threads
2018-07-25 20:34:50 parsl.dataflow.dflow:586 [DEBUG]  Task 5560 launched with AppFuture: <AppFuture at 0x7fd05981b208 state=pending>
2018-07-25 20:34:50 parsl.dataflow.dflow:565 [INFO]  Task 5561 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:50 parsl.dataflow.dflow:363 [INFO]  Task 5561 launched on executor threads
2018-07-25 20:34:50 parsl.dataflow.dflow:586 [DEBUG]  Task 5561 launched with AppFuture: <AppFuture at 0x7fd05981b400 state=pending>
2018-07-25 20:34:50 parsl.dataflow.dflow:565 [INFO]  Task 5562 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:50 parsl.dataflow.dflow:363 [INFO]  Task 5562 launched on executor threads
2018-07-25 20:34:50 parsl.dataflow.dflow:586 [DEBUG]  Task 5562 launched with AppFuture: <AppFuture at 0x7fd05981b5f8 state=pending>
2018-07-25 20:34:50 parsl.dataflow.dflow:565 [INFO]  Task 5563 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:50 parsl.dataflow.dflow:363 [INFO]  Task 5563 launched on executor threads
2018-07-25 20:34:50 parsl.dataflow.dflow:586 [DEBUG]  Task 5563 launched with AppFuture: <AppFuture at 0x7fd05981b7f0 state=pending>
2018-07-25 20:34:50 parsl.dataflow.dflow:565 [INFO]  Task 5564 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:50 parsl.dataflow.dflow:363 [INFO]  Task 5564 launched on executor threads
2018-07-25 20:34:50 parsl.dataflow.dflow:586 [DEBUG]  Task 5564 launched with AppFuture: <AppFuture at 0x7fd05981b9e8 state=pending>
2018-07-25 20:34:50 parsl.dataflow.dflow:565 [INFO]  Task 5565 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:50 parsl.dataflow.dflow:363 [INFO]  Task 5565 launched on executor threads
2018-07-25 20:34:50 parsl.dataflow.dflow:586 [DEBUG]  Task 5565 launched with AppFuture: <AppFuture at 0x7fd05981bbe0 state=pending>
2018-07-25 20:34:50 parsl.dataflow.dflow:565 [INFO]  Task 5566 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:50 parsl.dataflow.dflow:363 [INFO]  Task 5566 launched on executor threads
2018-07-25 20:34:50 parsl.dataflow.dflow:586 [DEBUG]  Task 5566 launched with AppFuture: <AppFuture at 0x7fd05981bdd8 state=pending>
2018-07-25 20:34:50 parsl.dataflow.dflow:565 [INFO]  Task 5567 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:50 parsl.dataflow.dflow:363 [INFO]  Task 5567 launched on executor threads
2018-07-25 20:34:50 parsl.dataflow.dflow:586 [DEBUG]  Task 5567 launched with AppFuture: <AppFuture at 0x7fd05981bfd0 state=pending>
2018-07-25 20:34:50 parsl.dataflow.dflow:565 [INFO]  Task 5568 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:50 parsl.dataflow.dflow:363 [INFO]  Task 5568 launched on executor threads
2018-07-25 20:34:50 parsl.dataflow.dflow:586 [DEBUG]  Task 5568 launched with AppFuture: <AppFuture at 0x7fd059823208 state=pending>
2018-07-25 20:34:50 parsl.dataflow.dflow:565 [INFO]  Task 5569 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:50 parsl.dataflow.dflow:363 [INFO]  Task 5569 launched on executor threads
2018-07-25 20:34:50 parsl.dataflow.dflow:586 [DEBUG]  Task 5569 launched with AppFuture: <AppFuture at 0x7fd059823400 state=pending>
2018-07-25 20:34:50 parsl.dataflow.dflow:565 [INFO]  Task 5570 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:50 parsl.dataflow.dflow:363 [INFO]  Task 5570 launched on executor threads
2018-07-25 20:34:50 parsl.dataflow.dflow:586 [DEBUG]  Task 5570 launched with AppFuture: <AppFuture at 0x7fd0598235f8 state=pending>
2018-07-25 20:34:50 parsl.dataflow.dflow:565 [INFO]  Task 5571 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:50 parsl.dataflow.dflow:363 [INFO]  Task 5571 launched on executor threads
2018-07-25 20:34:50 parsl.dataflow.dflow:586 [DEBUG]  Task 5571 launched with AppFuture: <AppFuture at 0x7fd0598237f0 state=pending>
2018-07-25 20:34:50 parsl.dataflow.dflow:565 [INFO]  Task 5572 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:50 parsl.dataflow.dflow:363 [INFO]  Task 5572 launched on executor threads
2018-07-25 20:34:50 parsl.dataflow.dflow:586 [DEBUG]  Task 5572 launched with AppFuture: <AppFuture at 0x7fd0598239e8 state=pending>
2018-07-25 20:34:50 parsl.dataflow.dflow:565 [INFO]  Task 5573 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:50 parsl.dataflow.dflow:363 [INFO]  Task 5573 launched on executor threads
2018-07-25 20:34:50 parsl.dataflow.dflow:586 [DEBUG]  Task 5573 launched with AppFuture: <AppFuture at 0x7fd059823be0 state=pending>
2018-07-25 20:34:50 parsl.dataflow.dflow:565 [INFO]  Task 5574 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:50 parsl.dataflow.dflow:363 [INFO]  Task 5574 launched on executor threads
2018-07-25 20:34:50 parsl.dataflow.dflow:586 [DEBUG]  Task 5574 launched with AppFuture: <AppFuture at 0x7fd059823dd8 state=pending>
2018-07-25 20:34:50 parsl.dataflow.dflow:565 [INFO]  Task 5575 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:50 parsl.dataflow.dflow:363 [INFO]  Task 5575 launched on executor threads
